text|label
'Весна уже совсем наступает на пятки, поэтому хочется подарить этот яркий Pet Nat Aya Syrah Blush  Правила, как всегда, просты: 1. Быть подписанным на канал @wine_from_russia 2. Нажать кнопку ""Участвовать "" в этом посте 3. Следовать инструкциям бота 4. Ожидать результатов  Итоги подведём 31 марта в понедельник и у кого-то он будет совсем не тяжелым, а очень даже радостным   Подарок отправлю в любой город России до пункта СДЕК."'|1
'Подвожу итоги творческого конкурса на новую расшифровку названия винодельни В2Р. Нам с Романом понравились два варианта одного автора, поэтому торжественно объявляю победителем @Valeria_Kadochnikova, которая получит чудесный рислинг!  Вино двойная радость! Виноделам двойной респект   Всем участникам личный респект от меня – да не оскудела фантазерами Святая Русь!  Готовлю новый розыгрыш. Ваша @russianwines'|1
'Пока я путешествую по КЧР, покажу мою находку в сети. Сильно откликнулась!  Мы - часть единого целого!  Человеческое тело и природа имеют глубокую связь, отражающуюся в удивительном визуальном и структурном сходстве. Например, человеческие волосы и травинки – грациозно колышутся на ветру. Сложные разветвления наших легких отражают структуру ветвей деревьев. Все они служат великой цели: деревья дышат для планеты, легкие дышат для нас.  Концентрические кольца на пне дерева рассказывают о его возрасте и жизни, как и уникальные завитки на отпечатках пальцев человека рассказывают о нашей индивидуальности. Даже прожилки на листьях совпадают со складками на коже человеческой руки. Эти параллели напоминают нам о том, что человечество и природа глубоко переплетены, отражая симбиотические отношения, существовавшие веками.  Автор: @fundacionmustakis'|1
'Стоило второй маме заикнуться в пекарне в Теберде, что она не есть говядину, потому что она жёсткая, как ей испекли и подарили хычин с говядиной   На завтра учу ее говорить, что она ни-ког-да не ела вкусного сыра и ни-ког-да не пила вкусного вина.  Кавказское гостеприимство нас настигло в кафе-пекарне Buffet.  @russianwines'|1
'Поздравляю всех нас, наступает сезон Ханами – любование цветущей сакурой!  Сегодня выгуливала в Японском саду мам. Приехали к 8 утра, терминал показывал в наличии 20 qr-кодов. Очереди не было (в выходные такого чуда не будет, надо приезжать к 7 утра). Несмотря на похолодание, всё цветет. Сад интенсивно приводят в порядок после зимы: чистят пруды и камни в водопадах, меняют затоптанный газон.  Глаза не успевают выпивать красоту. Белочки и скворцы дерзко шмыгают у тебя под носом. Карпы клянчат еду. Камни величаво украшают пространство, вода напоминает о быстротечности и изменчивости жизни. И только сойки заняты действительно важным делом – ломают сухие веточки на гнезда.  P S. Завтра выезжаем в Домбай. Вино берем с собой Буду благодарна за советы и рекомендации!  #ПаркГалицкого #Японскийсад @russianwines'|1
'Собрались как-то в Международный день экскурсовода винные гиды и блогеры на дегустацию «древних» красностопов. С каждым новым бокалом разговор становился все откровеннее. Но нам все равно не стыдно. Было весело!  Дегустационный сет «Фанагория Красностоп 2018», 810 ₽ «Собер Баш Красностоп 2017», 840 ₽ «Бюрнье Красностоп 2015», по акции в винотеках 3850₽ до 21 марта «Константин Дзитоев Красностоп 2016», 6500 ₽  Цитаты и диалоги Он не хочет со мной разговаривать! Мужчина в модном костюме. - Нет, мужчина в норковом полушубке. Вино пахнет мехом. Лыжню, дайте парню лыжню! Желательно без нижнего белья. Нюхаю и испытываю ностальгию по Икее. Какой мокрый картон, это ДСП! Не скажи, это девка в период овуляции. Ядовито пахнущие цветы, от которых болит голова. ЭТО - ПРОБКА!   Видео выложено на платформах https://dzen.ru/video/watch/67d5e5d88e7e6008f01e9986 https://youtu.be/ZFfodiXRd-k https://vk.com/video-226974571_456239202 https://plvideo.ru/watch?v=xfiLLRMjSAGS https://boosty.to/andreev_krasnodar/posts/1d401f54-1c9b-4a1b-b49e-afd93b78633f?share=post_link  Продакшен «Пропаганда алкоголя».  @russianwines'|1
'Майский тур с Валерией Иванниковой.  8-11 мая, 4 дня/3 ночи, максимум 14 гостей. Проживание: ...'|1
'Всем бывшим посвящается!  @russianwines'|1
'Подарки от виноделен. Таких разных. Но таких одинаково обаятельных в желании порадовать. Микровин...'|1
'Видео выдержанное, как мое терпение  Хранила его для этого дня. Эмансипация и права женщин – это...'|1
'"Фестиваль барабули впервые проведут в Сочи  Первый фестиваль барабули пройдет на сочинском курорте ""Роза Хутор"", сообщает пресс-служба курорта в пятницу.  ""Фестиваль, посвященный самой популярной черноморской рыбке - барабуле, стартует 1 апреля в горах и на побережье курорта"", - говорится в сообщении.  В фестивальном меню предусмотрены, в том числе, классические блюда, которые любят многие - копчёная, маринованная или жареная в различных панировках барабуля. Можно будет насладиться и черноморским окунем, приготовленным в разных вариациях.  ""Каждую субботу гостей ждет chef table с дегустацией, во время которого шеф-повар Дамир Галимов покажет различные способы разделки, приготовления рыбы, соусов и других блюд, поделится рецептами. В воскресные дни запланированы детские мастер-классы с подарками"", - отмечается в сообщении. Праздничную атмосферу гастрономического фестиваля поддержит музыкальная программа. Завершится Первый сочинский фестиваль барабули 30 апреля."'|1
'Веганские заведения Сочи:  Я люблю тебя Островского, 1  Soul food Ореховый переулок, 2А  PURE  Войкова, 1/1  RAW TO GO  Вознесенская, 19/2  Plants&Friends  Горького, 26  Шамбала  Ленина, 1А  Про Питание Параллельная, 9 литер 5  УРА  Советская, 38  Ёж бар Парусная, 27  Рестораны Сочи'|1
'Как построить дом в Сочи и не получить на выходе ""жилой сарай""?  Принять решение о строительстве дома — это важный шаг. Особенно, если речь идет о таком уникальном регионе, как Сочи. Здесь каждый дом должен соответствовать высоким стандартам качества и надежности, ведь климатические и сейсмические условия требуют особого подхода.  Выбор подрядчика — это всегда ответственный момент. Поэтому предлагаем информацию, которая поможет принять взвешенное решение.  За 14 лет работы СК «Серьезное дело» построили более 320 домов в Сочи. Каждый клиент мог наблюдать за процессом строительства через онлайн-камеры на объекте. Это создает доверие и уверенность в качестве выполняемых работ.  Чтобы помочь вам правильно выбрать строительную компанию, мы подготовили полезные материалы:  • Видео с подробным разбором ""6 правил выбора строительной компании"" • Подборку из 20 лучших проектов с планировками и актуальными ценами  Эти материалы помогут вам:  – Понять ключевые критерии при выборе подрядчика – Оценить реальные цены на строительство в Сочи – Изучить современные планировочные решения  Ответьте на 4 простых вопроса и получите доступ к материалам: https://karkas.sd-dom.ru/?utm_source=smm&utm_medium=tg&utm_campaign=posev&utm_term=6  P.S. Более 170 человек уже получили этот комплект материалов на прошлой неделе."'|1
'АКЦИЯ В GASTROPORT ADLER  По промокоду: 2425 дарим ролл ""Калифорнийская история"" при заказе от 1390 рублей на доставку и самовывоз.  Как получить подарок: 1. Перейдите на сайт или мобильное приложение Gastroport Adler; 2. Соберите корзину на сумму от 1390₽; 3. Введите промокод  2425; 4. Подарочное блюдо добавится в Вашу корзину за 0 рублей! 5. Выберите, каким способом хотите получить заказ, курьером или самовывозом. При выборе Курьером - укажите адрес доставки. При выборе Самовывозом - выберите адрес ресторана.  ВНИМАНИЕ! *Промокод не суммируется с другими акциями, скидками и списанием баллов. *Промокод действует до 30 марта включительно.  Сайт AppStore GooglePlay"'|1
'Во «Вкусно — и точка» появился бургер с котлетой из КРЕВЕТОК. Он стал частью нового рыбного меню, которое уже доступно в ресторанах.  Новинка называется Атлантик бургер — вместе с ним завезли рыбные палочки из минтая.'|1
'Добро пожаловать в ""Паб в Кармане"" в Сочи!   Находимся по адресу: город Сочи, ул. Депутатская, 10, ЖК ""Москва"".  Мы приглашаем вас в увлекательный  мир гастрономии, в котором даже самые рутинные действия становятся волшебными ритуалами.  Здесь вы окунетесь в атмосферу уюта и стиля! Наш мини паб удивляет не только необычным и комфортным дизайном, который прекрасно сочетает классические темные оттенки с яркими акцентами, но и разнообразием меню.   Что вас ждет в нашем пабе: •  Свежая рыба, приготовленная по уникальным рецептам. •  Вкуснейшие колбаски, которые обязательно порадуют гурманов. •  Мясные закуски, способные удовлетворить самые взыскательные вкусы. Каждый гость найдет что-то по своему вкусу, а наша дружелюбная команда сделает все для того, чтобы ваш визит стал незабываемым!   Заходите в ""Паб в Кармане"" за отличным настроением, вкусной едой и уникальной атмосферой! Мы ждем вас!   Работает каждый день с 12:00 до 23:00. Не упустите возможность отдохнуть с друзьями в нашем новом заведении.   Подписывайтесь , ждем вас здесь   https://vk.com/club229694389  https://t.me/pabvcarmane"'|1
'Наверное, самая сырная новинка весны — тальолини с шафраном и трюфелем в «Сорренто», поданные в сырной голове.  Вся магия этого блюда кроется в том, что его готовят прямо на ваших глазах. С помощью огня в голове пармезана растапливают «лунку», затем отправляют домашнюю пасту в его сливочно-сырные объятия, перемешивают и дополняют картину свежим трюфелем и шафраном.  Заказывать, фотографировать и пробовать — гастрономические впечатления обеспечены.  г. Сочи, ул.Бестужева 1/1, РК Мандарин г. Сочи, с. Эстоcадок, ул. Горная Карусель, 6  Сайт ресторана'|1
'В Сочи заработал сервис доставки авторских блюд Ultima Яндекс Еда.  Для заказа доступны 25 заведений, включая итальянское бистро Lino, устричный ресторан «Кашалот» и другие. Блюда аккуратно доставят такими, как задумал шеф, благодаря специальной упаковке из термоконверта и картонного бокса.  Сейчас Ultima Яндекс Еда работает в Сочи, Адлере и «Сириусе», но зоны доставки и список ресторанов-партнёров будет расширяться.'|1
'В «Старграде» теперь лепят пельмени   Теперь там не только пиво, но и домашние пельмени! Лепят вручную — с любовью, юмором и чешским акцентом.   Что в меню? - Классика — как у бабушки, только круче. - Куриные — просто и вкусно. - Вареники с картошкой — сытно и без лишних слов. - Жареные: с чили, хреном или свининой и капустой — для тех, кто любит остроту и эксперименты.  ул. Приморская, д.19'|1
'ООО ""Элитная Продуктовая Компания"" предлагает взаимовыгодное сотрудничество : Бесплатная доставка, безнал, отсрочка, меркурий   Доставка 24/7  +7(918)200-77-73  ПРАЙС ЛИСТ"'|1
'Вечер этикета в ресторане «Черноморские Гады»   26 МАРТА 19.00  Хотите уверенно чувствовать себя за любым столом — от делового ужина до светского раута? 26 марта в 19:00 вечер с Марией Лобачёвой — дипломированным специалистом по современному этикету.  Гастрономическое сопровождение вечера: Устрица / Salir Prosecco D.O.C. Treviso Brut (игристое белое) Креветки в чешуе из миндаля / Glow Пино Гри Траминер (сухое белое) Пита-бургер с креветками / Rose Румянец (сухое)  Стоимость: 3500₽  Бронь: +7(962)881-00-01'|1
'15 марта открылось новое кафе: Mailo’s by Santorini  Обещают самые вкусные завтраки   График работы с 9 до 23  ул.Конституции СССР, 8а +7(918)188-90-90'|1
'Черноморский ужин в ресторане ""КЛЁВО""  21 МАРТА 19:00  Бренд-шеф Захар Иванченко и шеф Алексей Гаврилин дают большой весенний ужин, с обилием локального продукта и местным же, черноморским вином из села Дивноморское. В планах – фермерские сыры на аперитив, тартар из черноморского горбыля с хурмой, пирог с рапанами, мандариновый сорбет с базиликом, перепелка с крымским трюфелем, курд из абхазского лимона и прочие радости. 10000₽ с вином с человека.  Москвина, 2 (Морской Порт) +7(918)318-18-18"'|1
'Здравствуйте! Меня зовут Вера, и я с радостью представляю вам свои домашние полуфабрикаты, приготовленные с любовью и заботой:  (Цена указана за килограмм)  • Голубцы с говяжьим фаршем и виноградным листом — 900₽ • Вареники с сыром — 800₽ • Вареники с картошкой — 500₽ • Пельмени с говяжьим и свиным фаршем — 800₽ • Котлеты свино-говяжьи — 800₽  Буду рада вашему заказу и надеюсь, что мои изделия порадуют вас своим вкусом!  Для связи: Селезнева Вера +7(988)188-11-73  Мой канал  https://t.me/verapelemennaya_93'|1
'SANTORINI   В ресторанах Santorini доступно постное меню!  Адреса ресторанов: Сочи, Карла Либкнехта, 13Б Сочи, Бытха, 24 Сочи, Чайковского, 3а Адлер, Молокова, 30   88002503474 Сайт ресторана'|1
'СООБЩЕСТВО «ТЕПЛО» - связи которые согревают ВЕДУЩАЯ — ДИАНА ПАК Предприниматель и основател...'|1
'SANTORINI В ресторанах Santorini доступно постное меню! Адреса ресторанов: Сочи, Карла Либк...'|1
'КАФЕ СОЛЯНКА Кафе Солянка расположено в очень удобном месте, перед Морпортом, на проходном корид...'|1
'РЕСТОРАН ОЛИВЬЕ Визитная карточка ресторана — созвездие фирменных салатов «Оливье». Гостям предл...'|1
'ПОСТНОЕ МЕНЮ В РЕСТОРАНАХ   Ресторан «Клёво» Сочи, ул. Москвина, 2 +7(918)318-18-18 Бар «Руки ...'|1
'Мы открылись внизу «Светланы» и ждём дорогих гостей   Угощаем всех чёрным кофе и печеньем, делимся весенним настроением и создаём тёплую дружескую атмосферу.  В кофейне есть уличная и внутренняя посадка, санузел, гостевой Wi-Fi, вкусные десерты и перекусы, где каждому будет комфортно и безопасно.  Учительская, 14А пн-пт: 7:30–20:30 сб-вс: 8:00–21:00  @suncoffees'|1
'Обновлено в 17:18: кофейня снова работает и ждет вас в гости.  Кофейня на Мацесте пока на паузе в связи с отключением электричества   Россети обещают устранить последствия аварии до вечера  @suncoffees'|1
'В кофейне на Мацесте до 16 часов теперь трудится два бариста в смене.  Как вы и просили, скорость приёма и отдачи заказов выросла, чтобы вам было ещё комфортнее.  Аллея Челтенхэма, 8Б пн-вс: 8:00–21:00   @suncoffees'|1
'На этой неделе мы проведём масштабный ремонт в кофейне Заря   В связи с этим мы вносим коррективы в часы работы:  • 22 ноября (пт) — до 18:00 • 23–24 ноября (сб, вс) — закрыты • 25 ноября (пн) — после 15:00  Донская, 114 (ост. «Новая Заря») пн-пт: 7:30–20:00 сб-вс: 8:00–20:00   @suncoffees'|1
'Обновили часы работы трёх кофеен  #Навага • Навагинская, 3/2  пн-пт: 7:30–20:00 8:00–21:00 сб-вс: 8:00–20:00 8:00–21:00  #Депо • Титова, 1А/1 #Порт • Войкова, 1/1  пн-вс: 8:00–20:30 8:00–21:00  Карта кофеен  @suncoffees'|1
'Друзья, мы снова открыты на Московской и ждём вас в гости.  • Московская, 11 • 8:00–21:00  @suncoffees'|1
'Привет! Если вы ещё не пользуетесь нашей бонусной системой, напомним о преимуществах:  — начисляем кэшбек 10%; — списываем до −50% от чека; — дарим 200 ₽ на день рождения; — уведомляем о балансе и акциях.   С 10 ноября мы также дарим приветственные 300 ₽ на счёт всем новым участникам SC Club.  Просто попробуйте   Получить карту  @suncoffees'|1
'Ищем бариста   В нашу кофейню формата «с собой» у морпорта открыта вакансия для классных бариста.  Можно без опыта — всему обучим и интегрируем в рабочие процессы.  Заполните анкету, чтобы мы скорее познакомились.   Войкова, 1/1, БЦ «Морской»  8:00 — 21:00   @suncoffees'|1
'Друзья, мы технически открыли новую кофейню с верандой на Навагинской   Для подписчиков канала сюрприз — скидка 15% на всё меню новой кофейни до конца недели.  Из новинок: появились смузи (впервые в истории  ). Скоро добавим коктейли и фреши. Плюс активно работаем над запуском кухни — на этой неделе будут первые результаты.  Приходите в гости!  Навагинская, 3/2 (рядом с площадью Флага, слева от Armani)   9:00 — 22:00  @suncoffees'|1
'Весной мы начали строить новую кофейню в самом центре Сочи — напротив администрации города.  Этот проект — очередной level-up для нашей сети, в котором будет:  • просторная, эстетичная веранда; • уличные столики под навесом; • много зелени и цветов; • кухня с простой едой; • скоростной вайфай; • гостевой санузел; • классная посуда.  При этом, нашу соседнюю #Навагу интегрируем в единую систему двух кофеен, чтобы ускорить отдачу заказов.  Постараемся открыться к 15 июня.  @lunyov'|1
'Почувствуйте атмосферу нашей солнечной кофейни на Мацесте    Аллея Челтенхэма, 8  8–21, ежедневно  @suncoffees'|1
'Попробуйте 5 новых напитков летнего меню — совместно с журналом «Собака.ru».  Светская жизнь — мокко с белым шоколадом  Нежный редактор — матча с грушей и кориандром  Свежий номер — айс-ти тегуаньинь и лайм  Хроники тоника — эспрессо-тоник с ягодами  Спецвыпуск — чёрный кофе с ягодами и специями   @suncoffees'|1
'В минувшем году три наших кофейни завоевали награду «Хорошее место» от Яндекса.   Чайковского, 7/1  Московская, 11  Титова, 1А/1  Благодарим, что оцениваете нас и пишете отзывы в картах. Это помогает гостям находить новые кофейные локации, а нам — становиться ещё лучше.  Найти и оценить нас  @suncoffees'|1
'Сегодня наша команда впервые выступает в рамках Южного кофейного фестиваля чемпионата Russian Coffee Cup в Краснодаре.  Ангелина, Дима и Даниэла — наши бариста из кофейни на Чайковского.  Пожелаем ребятам удачи   @suncoffees'|1
'Какое растительное молоко вы любите больше? Planto Green Milk Velle Zinus Другое (напишу коммента...'|1
'Мы открылись внизу «Светланы» и ждём дорогих гостей  Угощаем всех чёрным кофе и печеньем, делим...'|1
'Не люблю говнюков любого пола... '|1
'Ребятки привет ;) Там ВБ обнулил скидки по всем товарам и многим продавцам (или всем). Эта компенсация селлерам за счет ВБ. СПП - называется.  Таким образом все наши товары автоматически ""подорожали"" на 5-15%... Прошелся по другим продавцам, ситуация такая же, в чатах тематических также недоумение общее...  Будем надеяться, что это технический сбой и его оооочень скоро устранят, а то так себе ""подарок"" всем селлерам на предстоящие праздники! "'|1
'Всем смирно! Белый Господин вошел в чат '|1
'Прошлой осенью ВБ ввёл ИИ для мониторинга и контроля отзывов, люди там сейчас ничего не решают. Любые попытки как-то пообщаться с поддержкой сводятся к тому, что они говорят - мы не имеем влияния, но система учится и будет становиться лучше ;))  Короче, вся моя аргументация для ИИ - не аргументация, оставлю это здесь!  Всем хорошего дня '|1
'Ну и так, для любителей поглядеть на изнутряшку ;)) Речь про сушеные мидии и молоки... Пойду менять рецепт '|1
'Друзья, приветствую ;) Видимо кто-то решил пойти ва-банк и сделать отчаянную попытку! Надеюсь, это были не кто-то из Вас ;))  Этот заказ отгрузить в любом случае придется, у меня есть в запасе МегаДорогие скорлупки из которых я сделаю эти орешки (я тестово заказывал в кондитерской лавке и цена получилась КОСМОС). А придется отгрузить, потому что если отказаться от заказа, придется заплатить 50% от стоимости заказа штраф по правилам ВБ... будем изворачиваться   Что касается обычной цены и появления наличия, в конце месяца (обещалась в конце января, но шибко задержалась) приходит печка из Китая и потом все уже будет стабильно. Так что прошу еще немного терпения у тех, кто ждет. За ожидание Вам будет х2 в заказ   ВАЖНЫЙ МОМЕНТ ДЛЯ ПОДУМАТЬ   У меня есть идея (кто бы сомневался) попробовать круглые бельгийские вафли запустить в продажу (без начинки). Но, учитывая, что тесто будет без улучшителей всяких, то вафли пока доедут будут больше суховаты и будут напоминать вафле-печенье ;)) Упаковка в большое ведерко, штук 5-6 должно поместиться (точно не замерял пока что). Если откликается, маячьте в комментах, дальше определимся PS: эта вафельница уже давно ждет своего часа, стоит скучает '|1
'Друзья, вот такие новости поступают  Брить или не брить... Вот в чем вопрос '|1
'3...2...1  Возвращение блудного сына считать успешным   Друзья, кто на связи, ставим реакции, скоро буду появляться в эфире чаще. Для самых терпеливых (кто пережил мое творческое исчезновение) и преданных друзей будут бонусы-подарки как обычно в общем '|1
'Ешь И Потей - Финальная стадия моего прогиба в рецепте арахиса серии АШОТ   Когда мы начали использовать экстракт и провели известный эксперимент (в начале июля), я думал, что это последний раз... что отзывы будут исключительно положительные, потому что я уже дал всё, что мог... Мамочка, как же я ошибался ;))  Оказалось, что есть еще другая ступень, на которую я должен взойти и на ней остановиться. Вчера сделали последний вариант. Дальше, если найдутся огнедышащие эксперты... как говорится, уже без моего участия. Либо, наперевес с чистым экстрактом, который также скоро добавим в продажу ;))   ДИКИЙ АШОТ - это в 2 раза увеличенная концентрация жидкого экстракта на тот же объём.  PS: сам не пробую, доверяюсь исключительно желающим   PPS: жажжждущим эксперимента, схема та же, как в прошлый раз - скрин заказа чего-либо в личку @sergeyvetkin - добавка пакета с арахисом к этому заказу (экономим на доставке) '|1
'Расскажу Вам немного вечерних семейных дел... Если понравится, буду чаще делиться   Есть у меня тёща любимая, Татьяна Егоровна (дада, та, которая СладкоЖопыми называет любителей сладкого, и наборы мармелада мы так придумали ""КислоЖопик"" и ""СладкоЖопик"")  Как пишут в документах - далее, по тексту, Мама   Ну так вот, умеет Мама знатно рыбу солить и под случай, да настроение, этим заниматься. А мы сегодня как раз отправляли ее на закупку мидий (а то я сам по времени не успевал ), чтобы посушить новую партию (старая как-то разлетелась опять быстро ), ну и рыбы красной форельки взяли пару штук, чтобы ей и полакомиться. Думали взять брикет 20кг, чтобы ещё сделать консервы лакшери из форели, но займёмся этим чуть позже  Пока только закупили, чтобы самим поесть, да Вас немного подразнить, получается   Вот, собственно, и отчёт о том, как сие чудо солёной форели делалось заботливыми и умелыми Мамиными ручками   ""Развалюшная Рыба""  теперь под защитой "'|1
'Друзья, начинаю свой привет с оперативно-позитивного-видео-коротыша!   А кто меня потерял - тот меня и найдет ;)) Я в работе, но стараюсь периодически из нее выныривать... много интересного поделали уже сейчас и много предстоит. Через некоторое время напишу подробно что и как ;)  PS: еще очень хочу рассказать Вам историю развития бренда и с чего все начиналось. Думаю, немного личной информации не помешает   PPS: кто ждет креветки сушеные (тот дождется уже скоро )... на следующей неделе будем сушить и запускать в продажу. (Елена я все помню )'|1
'АШОТ - поджигатель Всея Ртов снова в деле   На этот раз, он проник в семечки ... они получились максимально горячими и, как всегда, вкусными и хрустящими   Пробовал сам, для меня прямо АХТУНГ, буду ждать мнение от Вас    Семечный Ашот Ждёт Вас Здесь '|1
'"Не знаю, как Вы, но я скучал... Оттого Большие Здравствуйте Вам   Приготовил новые продукты (пока делюсь только видосами - кстати, поделитесь мнением каково их смотреть? Не слишком ?), скоро добавим все эти позиции на рабочие маркетплейсы. Сказал: ""Добавим"" ... заметили?   Видео 1 - про песочное печенье Видео 2 - про тушенку Видео 3 - про креветки (Ирине смотреть запрещено )  Видосы сделал среднего качества, чтобы не забивать память Вашего телефона   Потому что понял, что сам нифига не успеваю (как бы ни старался - всё не могу объять ) и взял помощницу, которая будет создавать карточки по требуемым продуктам, а я смогу освободить время для контента, придумывания различных вкуснОт и масштабирования в целом... Готовлю ей подробную инструкцию и начинаем   У нас жарко , и работать не очень хочется, но я привык делать то, что не хочется, поэтому, особо на это внимания не обращаю   PS: тут будут ссылки, когда будут    Домашнее Печенье ""РАССЫПУЧКА""  Домашнее Печенье ""КОРИЧНЫЙ ЛОМТИК"""'|1
'Общий Сбор!   Здравствуйте, Человеки, которые мне доверяете ;)) Спасибо Вам, я это очень ценю!   Все сказал в видео, смотрите с удовольствием.  Если коротко, то все получилось как хотел    Жду скрины Ваших заказов в личку чтобы идентифицировать их и добавить к заказу образец арахиса на пробу, как договаривались.  Нельзя заказывать АРАХИС ПЕРЕЦ 1КГ, тк он есть на складе ВБ и сразу поедет оттуда без моего вмешательства... остальное без ограничений.  БОНУС ДЛЯ БЫСТРЫХ   Первый, кто напишет в комменты МОЯ ТУШЕНКА под этим постом, к заказу добавлю банку (0,5л) нашей домашней свиной тушенки (свиная лопатка, розовая соль, лавровый лист и перец горошком)  Поглядим, кто справится первым '|1
'" ОгоньПожарАттэньшин!   Вчера случилось долгожданное и невероятное - я получил экстракты перца чили   ""О, Барин, а чё там по Сковиллям?!"" - спросит пытливый экспертный ум   ""Да кто ж его знает"" - ответит Барин... Ведь я просто делаю классные орехи   Записал распаковку и экспресс-тест (без закуски не обошлось ) экстрактов и понял, с каким нужно работать    PS: нужна фокус группа для снятия пробы с последующим отзывом, чтобы принять решение о фиксации данного рецепта. Если интересно, пишите в комменты   Выглядеть будет так:   я сообщаю о готовности продукта после эксперимента (работать буду с арахисом)  заказываете самый недорогой арахис в крафте (или что-то другое), чтобы нам доставить с помощью ВБ, а не курьеркой - так дешевле)  скидываете мне заказ и я к нему добавляю пакет арахиса с новым рецептом  получаете, пробуете и даете обратную связь   Если есть желающие попробовать из Краснодара, передам лично без заказа и оплаты. Заказ нужен только из-за вопроса доставки "'|1
'Ура, 1 июня наступило   Как Вы знаете, я ооочень люблю доставлять радость и приносить удовольствие... Или наоборот   Поэтому, на замену конфеткам в каждом заказе, пришла узбекская халва с Манго   Катя (тот важный человек, который собирает Ваши заказы ), сказала, что она Божественна! Не Катя, а халва... Хотя, кто знает, может это просто я так понял   В общем, пробуйте, потом сами расскажете вкусно или... другие слова '|1
'Чуть было не забыл сообщить про то, что вчера добавил на витрину слабосолёненький кешью без перца    Ссылочка на ВБ Здесь  PS: Озон и Я.Маркет чуть позже добавлю '|1
'"День настал, важный и ответственный  Люблю слушать и слышать, поэтому те, кто ждал... Дождались   Спасибо Вам за вопросы и идеи, буду стараться и дальше реализовывать интересные варианты в максимально короткие сроки   Арахис С Карри ""Валерка И Священная Корова"" теперь в наличии - ссылку можно жать, нажимать или жмякать   Цены только установил, в течение часа скидки должны прогрузиться "'|1
